antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
"Core i5, Processing & Multitasking, Windows 10 Home",Intel,0.13135593220338984,0.7129237288135594,0.13135593220338984,1.0,1.4026745913818721,1.0,0.03770917121516805,inf,0.3304878048780487,0.18424962852897475,1.0,0.5921248142644874
"Core i5, Processing & Multitasking, Thin and Light Laptop, Windows 10 Home",Intel,0.0847457627118644,0.7129237288135594,0.0847457627118644,1.0,1.4026745913818721,1.0,0.024328497558172936,inf,0.3136574074074074,0.1188707280832095,1.0,0.5594353640416048
"Core i5, Processing & Multitasking, Thin and Light Laptop, Windows 11 Home",Intel,0.07097457627118645,0.7129237288135594,0.07097457627118645,1.0,1.4026745913818721,1.0,0.020375116704969838,inf,0.3090079817559863,0.09955423476968797,1.0,0.549777117384844
"Core i7, DDR4, Gaming Laptop",Intel,0.05190677966101695,0.7129237288135594,0.05190677966101695,1.0,1.4026745913818721,1.0,0.01490120475438092,inf,0.3027932960893854,0.07280832095096582,1.0,0.5364041604754829
"8 GB, Core i3, DDR4",Intel,0.1684322033898305,0.7129237288135594,0.1684322033898305,1.0,1.4026745913818721,1.0,0.0483528888968687,inf,0.3452229299363056,0.23625557206537884,1.0,0.6181277860326895
"16 GB, Core i5",Intel,0.09322033898305085,0.7129237288135594,0.09322033898305085,1.0,1.4026745913818721,1.0,0.026761347313990227,inf,0.3165887850467289,0.13075780089153047,1.0,0.5653789004457652
"Core i5, Gaming Laptop",Intel,0.05084745762711865,0.7129237288135594,0.05084745762711865,1.0,1.4026745913818721,1.0,0.014597098534903763,inf,0.3024553571428571,0.0713224368499257,1.0,0.5356612184249628
"Core i5, Gaming",Intel,0.05614406779661017,0.7129237288135594,0.05614406779661017,1.0,1.4026745913818721,1.0,0.01611762963228957,inf,0.30415263748597077,0.0787518573551263,1.0,0.5393759286775631
"8 GB, Core i3, DDR4, Thin and Light Laptop",Intel,0.10805084745762712,0.7129237288135594,0.10805084745762712,1.0,1.4026745913818721,1.0,0.031018834386670496,inf,0.3218527315914489,0.1515601783060921,1.0,0.575780089153046
"Core i5, DDR4, Processing & Multitasking, Windows 10 Home",Intel,0.12076271186440678,0.7129237288135594,0.12076271186440678,1.0,1.4026745913818721,1.0,0.03466810902039644,inf,0.32650602409638557,0.16939078751857353,1.0,0.5846953937592868
"Core i5, DDR4, Processing & Multitasking, Windows 11 Home",Intel,0.06779661016949153,0.7129237288135594,0.06779661016949153,1.0,1.4026745913818721,1.0,0.019462798046538346,inf,0.3079545454545454,0.0950965824665676,1.0,0.5475482912332839
"Core i5, DDR4, Thin and Light Laptop, Windows 11 Home",Intel,0.059322033898305086,0.7129237288135594,0.059322033898305086,1.0,1.4026745913818721,1.0,0.017029948290721054,inf,0.3051801801801801,0.08320950965824665,1.0,0.5416047548291233
"Core i5, Thin and Light Laptop",Intel,0.1853813559322034,0.7129237288135594,0.1853813559322034,1.0,1.4026745913818721,1.0,0.0532185884085033,inf,0.3524057217165149,0.2600297176820208,1.0,0.6300148588410104
Core i3,Intel,0.22033898305084745,0.7129237288135594,0.22033898305084745,1.0,1.4026745913818721,1.0,0.06325409365124962,inf,0.36820652173913027,0.3090638930163447,1.0,0.6545319465081724
"Core i7, DDR4, Processing & Multitasking",Intel,0.057203389830508475,0.7129237288135594,0.057203389830508475,1.0,1.4026745913818721,1.0,0.016421735851766733,inf,0.30449438202247187,0.08023774145616641,1.0,0.5401188707280832
"8 GB, Core i5, DDR4, Processing & Multitasking, Thin and Light Laptop",Intel,0.09745762711864407,0.7129237288135594,0.09745762711864407,1.0,1.4026745913818721,1.0,0.02797777219189887,inf,0.3180751173708919,0.13670133729569092,1.0,0.5683506686478454
"Core i3, DDR4, Windows 11 Home",Intel,0.09004237288135593,0.7129237288135594,0.09004237288135593,1.0,1.4026745913818721,1.0,0.025849028655558742,inf,0.3154831199068684,0.1263001485884101,1.0,0.563150074294205
"16 GB, Core i7",Intel,0.09745762711864407,0.7129237288135594,0.09745762711864407,1.0,1.4026745913818721,1.0,0.02797777219189887,inf,0.3180751173708919,0.13670133729569092,1.0,0.5683506686478454
"Core i7, Gaming, Gaming Laptop",Intel,0.05190677966101695,0.7129237288135594,0.05190677966101695,1.0,1.4026745913818721,1.0,0.01490120475438092,inf,0.3027932960893854,0.07280832095096582,1.0,0.5364041604754829
"Core i7, DDR4, Windows 10 Home",Intel,0.05190677966101695,0.7129237288135594,0.05190677966101695,1.0,1.4026745913818721,1.0,0.01490120475438092,inf,0.3027932960893854,0.07280832095096582,1.0,0.5364041604754829
"Core i5, DDR4",Intel,0.2711864406779661,0.7129237288135594,0.2711864406779661,1.0,1.4026745913818721,1.0,0.07785119218615338,inf,0.39389534883720917,0.38038632986627036,1.0,0.6901931649331352
"Core i3, Thin and Light Laptop, Windows 11 Home",Intel,0.06779661016949153,0.7129237288135594,0.06779661016949153,1.0,1.4026745913818721,1.0,0.019462798046538346,inf,0.3079545454545454,0.0950965824665676,1.0,0.5475482912332839
"8 GB, Core i5, DDR4, Windows 10 Home",Intel,0.10805084745762712,0.7129237288135594,0.10805084745762712,1.0,1.4026745913818721,1.0,0.031018834386670496,inf,0.3218527315914489,0.1515601783060921,1.0,0.575780089153046
"8 GB, Core i5, DDR4, Windows 11 Home",Intel,0.05190677966101695,0.7129237288135594,0.05190677966101695,1.0,1.4026745913818721,1.0,0.01490120475438092,inf,0.3027932960893854,0.07280832095096582,1.0,0.5364041604754829
"8 GB, Core i5, DDR4, Processing & Multitasking, Thin and Light Laptop, Windows 10 Home",Intel,0.05826271186440678,0.7129237288135594,0.05826271186440678,1.0,1.4026745913818721,1.0,0.01672584207124389,inf,0.3048368953880764,0.08172362555720653,1.0,0.5408618127786032
"Core i3, DDR4, Processing & Multitasking, Thin and Light Laptop, Windows 10 Home",Intel,0.05190677966101695,0.7129237288135594,0.05190677966101695,1.0,1.4026745913818721,1.0,0.01490120475438092,inf,0.3027932960893854,0.07280832095096582,1.0,0.5364041604754829
"Core i3, DDR4, Processing & Multitasking, Thin and Light Laptop",Intel,0.11440677966101695,0.7129237288135594,0.11440677966101695,1.0,1.4026745913818721,1.0,0.03284347170353347,inf,0.3241626794258373,0.16047548291233282,1.0,0.5802377414561664
"Core i5, DDR4, Everyday Use",Intel,0.05084745762711865,0.7129237288135594,0.05084745762711865,1.0,1.4026745913818721,1.0,0.014597098534903763,inf,0.3024553571428571,0.0713224368499257,1.0,0.5356612184249628
"8 GB, Core i5, DDR4, Thin and Light Laptop",Intel,0.10699152542372882,0.7129237288135594,0.10699152542372882,1.0,1.4026745913818721,1.0,0.03071472816719334,inf,0.32147093712930014,0.150074294205052,1.0,0.575037147102526
"Core i3, Thin and Light Laptop, Windows 10 Home",Intel,0.05296610169491525,0.7129237288135594,0.05296610169491525,1.0,1.4026745913818721,1.0,0.015205310973858084,inf,0.3031319910514541,0.07429420505200593,1.0,0.537147102526003
"8 GB, Core i3, Processing & Multitasking, Windows 11 Home",Intel,0.06779661016949153,0.7129237288135594,0.06779661016949153,1.0,1.4026745913818721,1.0,0.019462798046538346,inf,0.3079545454545454,0.0950965824665676,1.0,0.5475482912332839
"Core i3, DDR4, Windows 10 Home",Intel,0.08898305084745763,0.7129237288135594,0.08898305084745763,1.0,1.4026745913818721,1.0,0.025544922436081585,inf,0.3151162790697674,0.12481426448736997,1.0,0.562407132243685
"Core i3, DDR4, Thin and Light Laptop",Intel,0.13665254237288135,0.7129237288135594,0.13665254237288135,1.0,1.4026745913818721,1.0,0.03922970231255386,inf,0.3325153374233129,0.19167904903417532,1.0,0.5958395245170877
"8 GB, Core i3, DDR4, Thin and Light Laptop, Windows 11 Home",Intel,0.05508474576271186,0.7129237288135594,0.05508474576271186,1.0,1.4026745913818721,1.0,0.015813523412812405,inf,0.303811659192825,0.07726597325408617,1.0,0.5386329866270431
"Core i3, DDR4, Processing & Multitasking",Intel,0.1663135593220339,0.7129237288135594,0.1663135593220339,1.0,1.4026745913818721,1.0,0.04774467645791439,inf,0.3443456162642948,0.2332838038632987,1.0,0.6166419019316494
"8 GB, Core i5, Processing & Multitasking, Thin and Light Laptop",Intel,0.11016949152542373,0.7129237288135594,0.11016949152542373,1.0,1.4026745913818721,1.0,0.03162704682562481,inf,0.3226190476190475,0.15453194650817234,1.0,0.5772659732540861
"8 GB, Core i5, Processing & Multitasking, Windows 10 Home",Intel,0.10063559322033898,0.7129237288135594,0.10063559322033898,1.0,1.4026745913818721,1.0,0.028890090850330355,inf,0.3191990577149587,0.1411589895988113,1.0,0.5705794947994056
"8 GB, Core i3, DDR4, Processing & Multitasking",Intel,0.1292372881355932,0.7129237288135594,0.1292372881355932,1.0,1.4026745913818721,1.0,0.03710095877621372,inf,0.3296836982968369,0.18127786032689447,1.0,0.5906389301634473
"8 GB, Core i3, DDR4, Processing & Multitasking, Thin and Light Laptop",Intel,0.08686440677966102,0.7129237288135594,0.08686440677966102,1.0,1.4026745913818721,1.0,0.024936709997127257,inf,0.31438515081206486,0.12184249628528974,1.0,0.5609212481426449
"8 GB, Core i5, Thin and Light Laptop, Windows 10 Home",Intel,0.0635593220338983,0.7129237288135594,0.0635593220338983,1.0,1.4026745913818721,1.0,0.018246373168629704,inf,0.3065610859728507,0.08915304606240713,1.0,0.5445765230312035
"Core i5, Thin and Light Laptop, Windows 11 Home",Intel,0.07838983050847458,0.7129237288135594,0.07838983050847458,1.0,1.4026745913818721,1.0,0.022503860241309966,inf,0.3114942528735632,0.1099554234769688,1.0,0.5549777117384844
"Core i5, Thin and Light Laptop, Windows 10 Home",Intel,0.0847457627118644,0.7129237288135594,0.0847457627118644,1.0,1.4026745913818721,1.0,0.024328497558172936,inf,0.3136574074074074,0.1188707280832095,1.0,0.5594353640416048
"16 GB, Core i7, Processing & Multitasking",Intel,0.07309322033898305,0.7129237288135594,0.07309322033898305,1.0,1.4026745913818721,1.0,0.02098332914392416,inf,0.3097142857142857,0.1025260029717682,1.0,0.5512630014858841
"8 GB, Core i5, DDR4, Processing & Multitasking, Windows 10 Home",Intel,0.09427966101694915,0.7129237288135594,0.09427966101694915,1.0,1.4026745913818721,1.0,0.027065453533467385,inf,0.3169590643274853,0.13224368499257058,1.0,0.5661218424962853
"8 GB, Core i5, DDR4, Thin and Light Laptop, Windows 10 Home",Intel,0.05826271186440678,0.7129237288135594,0.05826271186440678,1.0,1.4026745913818721,1.0,0.01672584207124389,inf,0.3048368953880764,0.08172362555720653,1.0,0.5408618127786032
"Core i5, Processing & Multitasking",Intel,0.2627118644067797,0.7129237288135594,0.2627118644067797,1.0,1.4026745913818721,1.0,0.0754183424303361,inf,0.3893678160919539,0.36849925705794945,1.0,0.6842496285289748
"16 GB, Core i7, DDR4",Intel,0.0635593220338983,0.7129237288135594,0.0635593220338983,1.0,1.4026745913818721,1.0,0.018246373168629704,inf,0.3065610859728507,0.08915304606240713,1.0,0.5445765230312035
"Core i5, Windows 11 Home",Intel,0.1059322033898305,0.7129237288135594,0.1059322033898305,1.0,1.4026745913818721,1.0,0.030410621947716168,inf,0.3210900473933649,0.14858841010401186,1.0,0.5742942050520059
"Core i5, Windows 10 Home",Intel,0.1483050847457627,0.7129237288135594,0.1483050847457627,1.0,1.4026745913818721,1.0,0.04257487072680263,inf,0.33706467661691536,0.20802377414561665,1.0,0.6040118870728083
"8 GB, Core i3, Windows 11 Home",Intel,0.0858050847457627,0.7129237288135594,0.0858050847457627,1.0,1.4026745913818721,1.0,0.024632603777650093,inf,0.3140208574739281,0.12035661218424963,1.0,0.5601783060921248
"Core i3, Processing & Multitasking, Windows 11 Home",Intel,0.07838983050847458,0.7129237288135594,0.07838983050847458,1.0,1.4026745913818721,1.0,0.022503860241309966,inf,0.3114942528735632,0.1099554234769688,1.0,0.5549777117384844
"Core i3, Processing & Multitasking, Thin and Light Laptop",Intel,0.11758474576271187,0.7129237288135594,0.11758474576271187,1.0,1.4026745913818721,1.0,0.03375579036196495,inf,0.3253301320528211,0.1649331352154532,1.0,0.5824665676077266
"8 GB, Core i5, Processing & Multitasking, Thin and Light Laptop, Windows 10 Home",Intel,0.0635593220338983,0.7129237288135594,0.0635593220338983,1.0,1.4026745913818721,1.0,0.018246373168629704,inf,0.3065610859728507,0.08915304606240713,1.0,0.5445765230312035
"Core i3, Processing & Multitasking, Windows 10 Home",Intel,0.07521186440677965,0.7129237288135594,0.07521186440677965,1.0,1.4026745913818721,1.0,0.02159154158287848,inf,0.31042382588774337,0.10549777117384843,1.0,0.5527488855869243
"Core i3, Processing & Multitasking, Thin and Light Laptop, Windows 10 Home",Intel,0.05190677966101695,0.7129237288135594,0.05190677966101695,1.0,1.4026745913818721,1.0,0.01490120475438092,inf,0.3027932960893854,0.07280832095096582,1.0,0.5364041604754829
"8 GB, Core i3, Everyday Use",Intel,0.07415254237288135,0.7129237288135594,0.07415254237288135,1.0,1.4026745913818721,1.0,0.021287435363401316,inf,0.31006864988558347,0.10401188707280831,1.0,0.5520059435364042
"8 GB, Core i3, Processing & Multitasking",Intel,0.13665254237288135,0.7129237288135594,0.13665254237288135,1.0,1.4026745913818721,1.0,0.03922970231255386,inf,0.3325153374233129,0.19167904903417532,1.0,0.5958395245170877
"16 GB, Core i5, Processing & Multitasking, Thin and Light Laptop",Intel,0.0625,0.7129237288135594,0.0625,1.0,1.4026745913818721,1.0,0.01794226694915254,inf,0.3062146892655367,0.08766716196136701,1.0,0.5438335809806835
"16 GB, Core i5, Processing & Multitasking",Intel,0.0836864406779661,0.7129237288135594,0.0836864406779661,1.0,1.4026745913818721,1.0,0.024024391338695772,inf,0.3132947976878612,0.11738484398216936,1.0,0.5586924219910847
"16 GB, Core i5, Thin and Light Laptop",Intel,0.0635593220338983,0.7129237288135594,0.0635593220338983,1.0,1.4026745913818721,1.0,0.018246373168629704,inf,0.3065610859728507,0.08915304606240713,1.0,0.5445765230312035
"Core i3, Thin and Light Laptop",Intel,0.13983050847457626,0.7129237288135594,0.13983050847457626,1.0,1.4026745913818721,1.0,0.040142020970985334,inf,0.3337438423645319,0.19613670133729566,1.0,0.5980683506686478
"Core i3, Windows 10 Home",Intel,0.08898305084745763,0.7129237288135594,0.08898305084745763,1.0,1.4026745913818721,1.0,0.025544922436081585,inf,0.3151162790697674,0.12481426448736997,1.0,0.562407132243685
"8 GB, Core i5, DDR4",Intel,0.1917372881355932,0.7129237288135594,0.1917372881355932,1.0,1.4026745913818721,1.0,0.05504322572536627,inf,0.3551769331585845,0.2689450222882615,1.0,0.6344725111441307
"8 GB, Core i5",Intel,0.2086864406779661,0.7129237288135594,0.2086864406779661,1.0,1.4026745913818721,1.0,0.059908925237000865,inf,0.3627844712182062,0.2927191679049034,1.0,0.6463595839524516
"8 GB, Core i3, Thin and Light Laptop, Windows 11 Home",Intel,0.05826271186440678,0.7129237288135594,0.05826271186440678,1.0,1.4026745913818721,1.0,0.01672584207124389,inf,0.3048368953880764,0.08172362555720653,1.0,0.5408618127786032
"Core i3, DDR4, Everyday Use",Intel,0.0847457627118644,0.7129237288135594,0.0847457627118644,1.0,1.4026745913818721,1.0,0.024328497558172936,inf,0.3136574074074074,0.1188707280832095,1.0,0.5594353640416048
"Core i3, DDR4, Laptop",Intel,0.05084745762711865,0.7129237288135594,0.05084745762711865,1.0,1.4026745913818721,1.0,0.014597098534903763,inf,0.3024553571428571,0.0713224368499257,1.0,0.5356612184249628
"Core i7, Processing & Multitasking",Intel,0.08686440677966102,0.7129237288135594,0.08686440677966102,1.0,1.4026745913818721,1.0,0.024936709997127257,inf,0.31438515081206486,0.12184249628528974,1.0,0.5609212481426449
"Core i7, Windows 10 Home",Intel,0.0635593220338983,0.7129237288135594,0.0635593220338983,1.0,1.4026745913818721,1.0,0.018246373168629704,inf,0.3065610859728507,0.08915304606240713,1.0,0.5445765230312035
"Core i7, DDR4",Intel,0.0815677966101695,0.7129237288135594,0.0815677966101695,1.0,1.4026745913818721,1.0,0.02341617889974145,inf,0.3125720876585928,0.11441307578008918,1.0,0.5572065378900446
Core i7,Intel,0.11652542372881355,0.7129237288135594,0.11652542372881355,1.0,1.4026745913818721,1.0,0.03345168414248778,inf,0.3249400479616306,0.16344725111441305,1.0,0.5817236255572065
"8 GB, Core i3, Thin and Light Laptop",Intel,0.11122881355932203,0.7129237288135594,0.11122881355932203,1.0,1.4026745913818721,1.0,0.03193115304510198,inf,0.3230035756853397,0.15601783060921245,1.0,0.5780089153046062
"Core i5, DDR4, Thin and Light Laptop, Windows 10 Home",Intel,0.07521186440677965,0.7129237288135594,0.07521186440677965,1.0,1.4026745913818721,1.0,0.02159154158287848,inf,0.31042382588774337,0.10549777117384843,1.0,0.5527488855869243
"Core i3, Processing & Multitasking, Thin and Light Laptop, Windows 11 Home",Intel,0.05614406779661017,0.7129237288135594,0.05614406779661017,1.0,1.4026745913818721,1.0,0.01611762963228957,inf,0.30415263748597077,0.0787518573551263,1.0,0.5393759286775631
"8 GB, Core i3, DDR4, Windows 10 Home",Intel,0.0625,0.7129237288135594,0.0625,1.0,1.4026745913818721,1.0,0.01794226694915254,inf,0.3062146892655367,0.08766716196136701,1.0,0.5438335809806835
